sha256,changwat,constituency,polling_station,amphoe,tambon,rank1_votes,rank2_votes,vote_margin,margin_rate
df061997468f61cf78fe87e11b10b1fde0cbe16837f60c288a804ce6b7ab80c3,ลำปาง,1,3,อำเภอ/เขต เมืองฯ,ตำบล/แขวง/เทอมบาล เลื่อนมา,99,43,56,0.5656565656565656
bf7f896b2566e2326c32410aee58bb75fb82d8ee764a169ee53924c929088aa4,ลำปาง,1,6,เมือง,พลเมือง,180,123,57,0.31666666666666665
2ae3b59e050a1b28211f9e2ca91938a6306c8537df7f41132edd1d89deb8922e,ลำปาง,1,46,เมือง,สบุ๋ย,87,30,57,0.6551724137931034
ed11955ebb41a61387bea1dbe307659ae52fd3a5d3e49e3928df7a63db6ba2c2,ลำปาง,1,75,เมือง,ธมฺพ ไทยฯ,89,32,57,0.6404494382022472
1c11a72209b392cbcecaff9d94339586c50d3d44561e86772c305ea1d1d27f15,ลำปาง,1,11,ซังฮัตร,เชียงตาล,110,53,57,0.5181818181818182
7c53471b4871a21793095a2cb492521e2724f10263e372f7f97315985b78204c,ลำปาง,1,4,เมืองลำปาง,ป้อมซัง,156,99,57,0.36538461538461536
bf2f8ba9edc587b4a1419b1fdf04f57acaf8420458bb69a2d599e3fdd2bc72b9,ลำปาง,1,12,เมืองลำปาง,ต้น ธงชัย,187,130,57,0.3048128342245989
9f68378bbc0a1b47c3b7516d66d35d4113afe10a733d6e6ca8ea5694e115ac07,ลำปาง,1,5,เมือง,บ้านเชื่อม,112,54,58,0.5178571428571429
fad324aa2946d25f8f278d1d45d3b3908d6d9b849d07919c63cc9a59619a2256,ลำปาง,1,2,หัวคิด,หนองพลูม,165,107,58,0.3515151515151515
63054c76280503701cbde7a1456826e777102e3e0d309ac28a35e57f4f84c1e4,ลำปาง,1,5,เมือง,ปอแอ๊ก,198,140,58,0.29292929292929293
81c992a43c670dad3801c7d926afe836d15a195ac67c17910c99f51a26b61caf,ลำปาง,1,3,เมือง,ม.ค. 60,147,89,58,0.3945578231292517
d61a3bab525cf88c31376f4e8cf30602d0a736b8dc99831b4ad07f01677002e7,ลำปาง,1,5,เมืองลำปาง,กำแพง,161,102,59,0.36645962732919257
b48890935ef005801ebb7ac0a3b8f859962826b44313ec0727501ed090c04ca3,ลำปาง,1,13,เมือง,บ่อแล้ง,82,23,59,0.7195121951219512
5d21724c8cb82ada5913ccaf79d787896fc24f0d850cbc5583c1c6b29ecf6907,ลำปาง,1,29,เมือง,นครลำปาง,97,36,61,0.6288659793814433
dc5518b18558b59b647b748840e031fb13f24a42c02f983dd645930c554d0a5a,ลำปาง,1,1,เมือง,ฟางฝาย,225,164,61,0.27111111111111114
15d674eaca1d5182cd5a262c7d200cc84a5b4d801fd94c4b2d55197bae0fbf4e,ลำปาง,1,43,เมืองเชียงใหม่,สวนจิ๋ม,102,40,62,0.6078431372549019
3b65a61de86215fc0d082deebe7d0a4ed4171d222790edc3ca1137f84b5e54f0,ลำปาง,1,4,เมืองล่าง,น้ำเป้า,147,85,62,0.4217687074829932
7fcf866f43d120a139cd576ac83c07852bd9f8a92a3c9d52e756d6df55d7058b,ลำปาง,1,13,เมืองลำปาง,เจียงเหลือง,126,64,62,0.49206349206349204
ec5239596ecfe9cfc645bc0640f762746d995a39bd00a733de7576d3dc257b50,ลำปาง,1,12,กำจัดรถ,เมืองฯ,156,94,62,0.3974358974358974
b5a81efbb1e9960258e880af298ca05cdb2f8fa8a55e56aa3b8c3e55335735e2,ลำปาง,1,4,เมืองลำปาง,ป้อมยิ้ม,97,35,62,0.6391752577319587
fecde8188468aabb23c9f1cbfe31dc985751fce912a37406ac3bbe379edb351a,ลำปาง,1,47,เมือง,สยชุ่ย,107,45,62,0.5794392523364486
5d657cec16300779e8672dd6a713791bfea9c2d1f87c7d5d6c597e0815359b52,ลำปาง,1,5,เมือง,พระบาท,147,84,63,0.42857142857142855
4064223b3de1c88a2ef6ff0b9a30611913da07af9cb915d46f8879435b522b87,ลำปาง,1,5,เมือง,เชียงเหนียว,107,44,63,0.5887850467289719
3c35738e18f3971a73a0533f74a7df692a4cf62058fe603baa45650a399ecc3a,ลำปาง,1,9,ห้างฉัตร,หนองหล่ม,140,76,64,0.45714285714285713
04064c739bb309b8835c6af157d6ad1cf94144b35994c83b7160cee3a92283e2,ลำปาง,1,6,ทางเข้า การ,เมืองตาล,112,47,65,0.5803571428571429
2ab1459231cb0d303f4c27214d89994b763d6da481bcc3a47b80570cdccd07e6,ลำปาง,1,53,เมือง,704,94,29,65,0.6914893617021277
cc5820164f37a04be1fff117c230e504938139ac0c017f0455104bc106f34c4a,ลำปาง,1,9,เมือง,บ้านเป้า,128,61,67,0.5234375
c8003f10d609e3098ab31b626a0770c39ca44857906024c1f9e060b30a5f2879,ลำปาง,1,70,เมือง,ธมพ.,161,93,68,0.422360248447205
3b9c11a132d720ee8649c48a2989468b0690d706069840791ba719425957cee0,ลำปาง,1,11,เมืองลำปาง,เวียงเหนือ,125,56,69,0.552
cf32649ee1944a152fdf8620da7ecdae042e61d4908d146bc64b0cdb8c987943,ลำปาง,1,64,เลื่อน,พระยา,115,46,69,0.6
b44130db3d65a649cdb39861a032d722cd2fb75308317057dd01ce64535d24c9,ลำปาง,1,2,เชียงราย,เชียงตาล,150,80,70,0.4666666666666667
cbecbe73014d636ffca94d517635eb66bf64dd2f06a061f84b055bc805fad535,ลำปาง,1,14,นางจิตร,ฟองคอก,123,52,71,0.5772357723577236
ba2fce20fcb3de3481aa4e52af75d235efc9db1235d5d2cb3c28f7ba0a23b217,ลำปาง,1,63,เมือง,พระบาท,129,57,72,0.5581395348837209
d97c65fdf911900af40f38a723fd4c90063175a9bc9be88cf734552aa4c829dc,ลำปาง,1,41,เมือง,ปอแล้ว,138,64,74,0.5362318840579711
7547ae5d03536aef9f2b6b8ca0e40ef77b830d0adb4c99f949a0259e92e017f5,ลำปาง,1,2,หัวเมืองฯ,หนองจิตร,143,69,74,0.5174825174825175
2182fd6d3eea5a3251b6f35274d620a5a4512db188acd6d690c8c29d6b9e2f43,ลำปาง,1,3,เมือง,เอ๋ย,203,128,75,0.3694581280788177
188b235462977ae32ee4e62b12a1ed03d1047ac11be4d21840b036085d378032,ลำปาง,1,41,เมือง,สามชัย,136,61,75,0.5514705882352942
ef95b5691b49a52ddd822d17261a0d9b29fc87ad9a7e7cc194cfa8bebef1b2de,ลำปาง,1,20,เมือง,ห้องจ่าย,126,51,75,0.5952380952380952
4f8de688e2dc05c5bb4c37823d8236a128fb6acd9330a4c636f86403307af19f,ลำปาง,1,1,นางจอมุข,เชิงคาว,154,78,76,0.4935064935064935
d1c281c88f6cd4384b4bac85d6a96a4bd6c6d03b9a2e693a81878bb995dae648,ลำปาง,1,7,ลำปาง,บางเขน,230,154,76,0.33043478260869563
7ef0da48f7892624ac0519baf8dc5db75807377fd92134a3c3910b574640b8f6,ลำปาง,1,1,เมืองลำปาง,เวียงเหนือ,114,37,77,0.6754385964912281
d9c704fc73262a350dc9c7011373b7df541e0def363d578304dc69135315d481,ลำปาง,1,34,เมือง,สวนดอก,111,33,78,0.7027027027027027
b1db17558508ea49b2bfd8c054fdac397ea51c175a97fdc1c5ae1ec75324bba4,ลำปาง,1,7,เมือง,นิคมพัฒนา,137,59,78,0.5693430656934306
dc48937e7fc6f88daa28f8f03e0d9bc7f39c1993d1b3186b5d687db010378b37,ลำปาง,1,4,อำเภอ/เขต เมือง,ตำบล/แขวง/เทศบาล,139,61,78,0.5611510791366906
1374343ef3ee9734c8a7e1697a1bc569522589882e2353d79f034285d3ae52a0,ลำปาง,1,55,เมือง,สิบเอ็ด,109,30,79,0.7247706422018348
a70e8dfe6db1e7552be767accc81de873317832d058b2ce2b17d10aafc23826b,ลำปาง,1,59,เมือง,พระบาท,133,53,80,0.6015037593984962
c0451cf1e7c5773191d2c6fe4df3befb49960d8ceb3c766c66a2be888d23c0fa,ลำปาง,1,26,เมืองลำปาง,หัวเวียง,124,44,80,0.6451612903225806
11bfd03a154a8c57aae02047182dd393fc35895d4d7a6d15a551bb4ed1cf6f74,ลำปาง,1,60,เมือง,พระบาท,137,56,81,0.5912408759124088
bbb2030be068a0c771668f53758eb121d2457a483fd4493688dd7ad87f6cfc11,ลำปาง,1,72,เมือง,ชมพู,140,58,82,0.5857142857142857
dcd865ef181a9c9a6d7239a85fd7ac8982c013323ee2c21261b58cd1b59af09d,ลำปาง,1,16,หัวหมาก,ปทุมธานี,196,113,83,0.42346938775510207
129912318a79b4e48c89cfd46a9f91d868c5424e02ba8e2e249b76f9b2628915,ลำปาง,1,28,เมืองลำปาง,หัวเมืองอำเภอ/เขต เมืองลำปาง,115,31,84,0.7304347826086957
48c904ea186aaca14c8eee44da47ce7ee5ae2fa5d96a5d307966d58d5d3b08fd,ลำปาง,1,0,เมือง,บ้านเชื่อม,203,119,84,0.41379310344827586
0abb5a3d5ba816eff3555ebefde09ba608ad7570a965c4eb42f11e618844abc4,ลำปาง,1,43,เมืองฯ,คันธรชัย,193,107,86,0.44559585492227977
030889866b59d4d3aad16eaeaf17d033a92ccc2cb84ce61553eb628aa60876a0,ลำปาง,1,70,เมือง,ธมพ,162,76,86,0.5308641975308642
54bbb628e1dac226ead0ee22ca633ebd483a7d843002dd7df6be5eafc622a020,ลำปาง,1,8,เมือง,สามย่าน,134,47,87,0.6492537313432836
cdaba072645cd3f0ec4b84e346b7bb8b8b658b8070580e9b52589274ac94f790,ลำปาง,1,2,อำเภอ/เขต,หมู่ที่ 9,194,107,87,0.4484536082474227
c672553f4a4460b160ac2fa08075035d74913d315e9c04d7ae33b5f02234cf90,ลำปาง,1,50,อำเภอ/เขต เมือง,ตำบล/แขวง/เทศบาล,128,40,88,0.6875
03e9067a33b6cb9f39d8447cecedc3cdf1ce2e2945cf2c6df53474f918ba4303,ลำปาง,1,10,เมืองเชียงใหม่,ทุ่งช้าง,232,144,88,0.3793103448275862
1586391cc96af0585527210505e5339bc08fbb2646fde0541145d2f3ff881bad,ลำปาง,1,22,เมือง,หัวเวียง,123,35,88,0.7154471544715447
322de201ad83536a09b3b0b30e57ce568a531fa970259a86b6d156bed45266ed,ลำปาง,1,2,เมืองลำปาง,ทุ่งฝาย,111,22,89,0.8018018018018018
8d1134877e4ca14c7715dc8a0d09ffb6d96e6649b71ffadc63d852304f2c1fca,ลำปาง,1,2,ฝางพิมาย,ฝางพิมาย,202,113,89,0.4405940594059406
41aeb26dc7decdccb28ae5bb46a4c7d1c54d518230895a5a92a7198423b5ea3e,ลำปาง,1,73,เมือง,ซมท.,148,58,90,0.6081081081081081
d486ff7d22bb93608fb890bdd2990c60c8ac4851da3016c565590159616a84db,ลำปาง,1,7,เมือง,เขื่อนเหนือ,146,56,90,0.6164383561643836
f010921edd2a84c89a15532c3eaedf481b2bc448eb387e93077ba20dccc85370,ลำปาง,1,16,เมือง,เชียงใหม่,134,44,90,0.6716417910447762
3a398a269aea36000a976d9a47f6584f2e9a54690c55ff0df63a42d46851775b,ลำปาง,1,31,เมือง,นครลำปาง,173,83,90,0.5202312138728323
c7e1bba1b6bb491711d6355758569fe90202ca7e93434d742f7b60b28c6b64e4,ลำปาง,1,1,อำเภอ/เขต เมืองลำปาง,ตำบล/แขวง/เทศบาลตัวจริง,194,104,90,0.4639175257731959
a5cd7c04e03a5014489d103c0a19cebf30c62cdcd90ec875360a6fd3be9e6ced,ลำปาง,1,8,หัวเสียกรุง,เรียงตลาด,205,115,90,0.43902439024390244
f1d99e980b0a365d7524d41ff8fb5918511ee85b93a7b819898986a1d8419923,ลำปาง,1,5,นางฉัตร,นางฉัตร,194,104,90,0.4639175257731959
e0e8e20a1f1d43969908969c593be24c70fafd019247ad9a4b69d08c0d947d0a,ลำปาง,1,4,เลื่อง,ปิยะเจียม,109,18,91,0.8348623853211009
428870e01e2467dd2e7af6535874cb41190271cf2582e7ddf1afad8a242fdbf3,ลำปาง,1,21,เมือง,หัวเวียง,126,34,92,0.7301587301587301
c2b81bcbbc2447a918060f7329a968ca18c6d1abaed5edb87f8147c1029598dc,ลำปาง,1,4,ห้ามจักร,หัวหน้าอำเภอ/เขต ห้างฉัตร์,201,109,92,0.4577114427860697
514d6a5522c08c46da4fc626663fa0a377cf690362c52d19c68c03f8215310b5,ลำปาง,1,49,เมือง,สมชัย,140,47,93,0.6642857142857143
af90de34d87d7d49ccb9ae74cf1e70053b16ad112653a8b2f694c4211315e484,ลำปาง,1,40,สุขใจ,สุขใจ,162,69,93,0.5740740740740741
ffd0e69f6d071df5c424f8126dc2c706adbab1f48d7eb51b63e48a0f279f7485,ลำปาง,1,9,เมือง,เรื่องเหนือ,164,67,97,0.5914634146341463
a720c7789c2f3f79330b0941e105bf614999784ea661fe3d6ade136cb4048bb8,ลำปาง,1,18,เมือง,สำโรงชัย,153,56,97,0.6339869281045751
1e115b6432dd03c70e051b8b2594a80314d0b4a0b8ce66f176955e882eefc305,ลำปาง,1,69,เมือง,พระบาท,178,81,97,0.5449438202247191
0512b5ca8a8cf36beadf072816581b52227e034f9396aa52f2c14727348452de,ลำปาง,1,23,เมืองลำปาง,คันถังชัย,132,34,98,0.7424242424242424
bfae14babefff793b63cc28a01a5a8f7dfed0afe818ec669ebcbfe438c2c5577,ลำปาง,1,67,เมือง,พระบาทฯ,145,46,99,0.6827586206896552
8c522d04d9cdd3dce0eebedf81ede17d7002db0a6b510c40ae44b93dce935b30,ลำปาง,1,37,เมือง,สงขลา,154,55,99,0.6428571428571429
799d1e1a5c59cf13267c83b2b37db38630adda20b0c12e1a9f5ad07bfca31ec1,ลำปาง,1,14,เขตเลือกตั้งที่ 1,ม01163,162,61,101,0.6234567901234568
7f137eed6f377f146c9ef9813da1cc45cbe69cc0a6d5cf8500da3f4af727cb7e,ลำปาง,1,13,เชียงราย,สำเนาถ่าย,211,108,103,0.4881516587677725
a8e88a666e1f397d513a1d950731d1fa22c07a2eb5fdf641dfd30687b85291d0,ลำปาง,1,8,ห้างฉัตร,หนองหล่ม,182,79,103,0.5659340659340659
3898fb34aa3933c6434865bad56071f7a72e015549c098d0bcf78117a9141ec1,ลำปาง,1,9,หาดใหญ่,เชิงคาม,201,97,104,0.5174129353233831
40cbdc0b6211fe77206afc7b9af59f3285acd48f762bda6cecfc93195c891ab5,ลำปาง,1,21,เมือง,ถนนชัย,301,197,104,0.34551495016611294
cee165fd4b37c7fdf947ada692ebf2e2b1a5fa5389d99df8074eb971e4ce0326,ลำปาง,1,23,เมืองลำปาง,หัวเมือง,154,47,107,0.6948051948051948
67a4a6401c058a557e6fbb1e4a7afd0a6c623616c074d7ab53944872f06b286a,ลำปาง,1,4,เมือง,ต้นชัย,185,78,107,0.5783783783783784
db9f3291022b84b3dc134fde16dccf0f34bcb692bd9194fabc5e8548263ec4fd,ลำปาง,1,38,เมือง,สุขใจ,180,72,108,0.6
4a886727145c78ebd9bbe9ed6530a684f960d8b17b7e669f628cf89bd30b1711,ลำปาง,1,33,เมือง,สวนดอก,212,101,111,0.5235849056603774
f61107e3798abc18f036d6d0bf5900c8fb5ac631200c0e0f8a63532e8847a84d,ลำปาง,1,14,เชียงคิตร,เชียงตาล,224,113,111,0.4955357142857143
d704962234b196a129b2db64f081f7edb2b120e693c2a45a72c8a7e6798e5f18,ลำปาง,1,19,เมือง,หัวเวียง,250,138,112,0.448
d53673d8bfb1d9590754a0fedda3f74ea810fc1e655c044b9c4d4cf25bbb3d06,ลำปาง,1,17,เมืองลำปาง,ต้นชงชัย,172,59,113,0.6569767441860465
681d6b059156e233034b5feb3614617a8d1c2914a3b93ff171cf4158b85f362c,ลำปาง,1,11,เมือง,2043,210,97,113,0.5380952380952381
d0fd93307f79d2009d877e4c073a632f98ba86714214fe5beedacc3b493a9ec8,ลำปาง,1,54,เมืองลำปาง,สุขชัย,167,53,114,0.6826347305389222
acf500becdfe5aaadb5009816274eee6701f52ca8c283faa76ffb5cd6ea1ac5e,ลำปาง,1,78,เมือง,พิชัย,180,65,115,0.6388888888888888
06e957a45b33ef48362893252df010d1b3c2050801ce3b5555d412274e9c392a,ลำปาง,1,22,เชื่อมลำปลา,สำราญ,170,54,116,0.6823529411764706
908c9b0eb3a486984c088cca602916b0a2047d7e062b7124fde60d22c45aeefe,ลำปาง,1,4,หัวเมืองฯ,ห้างฉัตร,257,138,119,0.46303501945525294
010c3b8ee364d964a940de6ab3d1ffee97d65cf83557454c80bdc7c87c86f586,ลำปาง,1,4,เมืองฯ,เวียงเหนือ,188,69,119,0.6329787234042553
cf80de775e4cba7e036a93c1f5b8022f778efca6f612855434e4f883dbf8cb68,ลำปาง,1,66,เมือง,พระบาท,171,52,119,0.695906432748538
40210972494ddce17aa3f8e89da16204e9b2496e7af98d2d4889c93a61503a43,ลำปาง,1,7,เมือง,ปอแอ๋ว,206,85,121,0.587378640776699
93b213013fea59f1eef21dd04468a2537f58e7d6b0aec1fd5f136c681ae9a661,ลำปาง,1,39,เมือง,สวนสุข,188,66,122,0.648936170212766
e007ba6db0de9dcd72c6729c0d0375d1e0ea3c84ca9da58bf811e05470364663,ลำปาง,1,2,เมือง,ต้นสูงชัย,275,153,122,0.44363636363636366
acd3ef654cfcb7c3df06f4b2422a8427ab6e7bac5c32925f14647902db5e2e0b,ลำปาง,1,51,เมือง,สิบสาม,187,63,124,0.6631016042780749
94eab1e53ed58839d91176e38442ec8ad4bc856cb2bd3f4dde6e3bb62f4e90bb,ลำปาง,1,7,บางกะปิ,ป้อมเจ้าหลวง,185,58,127,0.6864864864864865
b3f0588027edbfdbb634cf2f9a7ed29b10c9ba28d2faf350cfcc827e33c2b790,ลำปาง,1,79,เมือง,คูแย้ง,176,48,128,0.7272727272727273
a158a4d90222fe81d2ad69e1df2c66f04a8b7023c046194a6d23ef6681bac53b,ลำปาง,1,20,เมืองลำปาง,ต้นชัย,200,71,129,0.645
03ba53cbb370471e0619ea15933fd244e36dcb4fc7ba56f6de329b3ffeddc773,ลำปาง,1,68,เมืองลำปาง,พระบาท,192,63,129,0.671875
3c3fc7b74ff8834dba2ea3daa2112c279b3d5c6a74ea47c1851ce7dd24b1dc1a,ลำปาง,1,10,เมือง,เขื่อนเหนือ,189,60,129,0.6825396825396826
d88e0d2771cf66b9cf507e57ba9f627d4346c5866f16365deda6d6715a52a9bf,ลำปาง,1,15,ลำปาง,บ่อแร้งหนองกะลาโอ่เขตเมือง,185,54,131,0.7081081081081081
015b04d2eb819a076b045cf6876d3236424c066ee0632db1da058d9dcd7d778d,ลำปาง,1,72,เมือง,เพชร,199,67,132,0.6633165829145728
39b8ed1299b3339fd9f8d43d198a42f662314f2e4bac0aba2f265044a2583379,ลำปาง,1,19,เมืองลำปาง,คันธรชัย,196,63,133,0.6785714285714286
582a77b6f1a8ff0c8acf89dd3220f299a95bb3ca3da36acde49412a1f23accb7,ลำปาง,1,9,เขตน้อยลำปลาย,ป้อมเจ้าหลวงกระซ่าเกอ,256,122,134,0.5234375
58cf715b1ebf4a2715bc45296891bda8b230835ab2b8aa1eca966117580330ca,ลำปาง,1,10,เมือง,มอแฮ้ง,202,64,138,0.6831683168316832
f33f08b62801ce934207590082c80dc4b453898745d8c3462dbc8681af79e810,ลำปาง,1,65,เมือง,พระบาท,177,38,139,0.7853107344632768
558c7a00b454ea4c305b8b75e3aa77d633178c89611079cc3f6a3234361df534,ลำปาง,1,5,หัวเมืองฯ,เลียบคลอง,142,0,142,1.0
eeb063034bc8efb29ddb3563b25f7793e95d3fc27f54e11f7ebed7382c3e176b,ลำปาง,1,2,หัวเสีย,บางยางคก,246,100,146,0.5934959349593496
99250798fbd7a7570328bb96f2de8a5b20764ef593ea3e7e64d3377f0d01be6a,ลำปาง,1,52,เมืองลำปาง,สบตุ๋ย,196,49,147,0.75
e17952d73003b9abf574e8a16458736dfab43d575e8f2b256317834ea485bad3,ลำปาง,1,5,เมือง,ม้านเป้า,231,84,147,0.6363636363636364
b17733d9fce3857aa12c80e3315b1700ad40fa95e0516a09168c4916b3fd9063,ลำปาง,1,6,หัวเน็ต,ห้างจิตร,261,110,151,0.578544061302682
10d0ab87d1a0362b7b4de6535d8eb262bf795da8eb87fc5061ebfe6da66f01aa,ลำปาง,1,3,ห้างจักร,หัวลังคตาร,255,103,152,0.596078431372549
51c0bee66575c09734ce68b7ba34bb55fca6b076ec0027b42e480b56b711881b,ลำปาง,1,7,ห้างมิตร,ป้อมบางคอก,194,32,162,0.8350515463917526
98632279b4dce4cf53f57e9a3b83ea433d6a0d4e90525001942c724ddcc70f0f,ลำปาง,1,7,เมืองฯ,ป้อมเชิง,239,69,170,0.7112970711297071
28dcaac0125f10c00db752d7ad508abac6ad70ae79bd623f5af837e21ef23a44,ลำปาง,1,9,เมือง,บ่อแล้ว,217,41,176,0.8110599078341014
bd20156cb2fbdf12da19219348ab0089de7a0b8bc4c96ce3509fac40a1318851,ลำปาง,1,12,อำเภอ/เขต เมือง,หมู่ที่ 16,254,78,176,0.6929133858267716
b690b18fe286049fef36e98f4a584ca974d644590251b8b59b2d6a1fec00084f,ลำปาง,1,5,เมือง,คันถลชัย,246,65,181,0.7357723577235772
a226bfe234f7f1091e3cb404d1dada416b037cadf68b00ed9303bc4093f0ae07,ลำปาง,1,14,เมืองฯ,ช่องแจ้ง,257,72,185,0.7198443579766537
1273c09ee20df7bd08dc900cba3517e334b42b43614fa9f848107025dbdcb408,ลำปาง,1,7,อำเภอ/เขต เมืองลำปาง,ตำบล/แขวง/เทศบาล,241,46,195,0.8091286307053942
8b8bb758064fb109f2044f89ccfbc4ab8ed229dc8af0d2a1597c4e8b9c9df272,ลำปาง,1,9,เมือง,บ้านเอื้อม,241,46,195,0.8091286307053942
54ad986c646bcf57122481890350057510ce1e6c8a963012e62a3d57b4acd744,ลำปาง,1,3,ห้างฉัตร,ปางยางคก,214,9,205,0.9579439252336449
f2d59f8d2a1033c81d1fc18710b25589b1ee5512ad2722b994a5c397fa146083,ลำปาง,1,16,เชิงทะเล,ต้นทอง,297,87,210,0.7070707070707071
eef4bf4b87c8433ea66b9943811a58c4722830807ff2cfbadc030fb287c13870,ลำปาง,1,3,หัวเมือง,ห้างค้า,232,15,217,0.9353448275862069
75cc1249cd68bb8f3d3327832446e284fcdc64c721e60becd6a3dc19623312a7,ลำปาง,1,10,เชิงเขา,มานองช์,420,176,244,0.580952380952381
572bbbc672da3afd9f4b63ffd4fb6eeda54119a43572926976f22e867bb2b339,ลำปาง,1,1,เขตเลือกตั้งที่ 1,โลงเรียนทร์มอญคุณศักดา พิฆนาการฯ,313,30,283,0.9041533546325878
f6c2c4cc81635d42ee2d8ff4b0de09b54e161bedfdf5bea6432f0fd50e9e902b,ลำปาง,1,27,เมือง,หัวเวียง,294,10,284,0.9659863945578231
c552241d35749c0a83bc7086ace468f0d9a5ac2be869df8ddfa70c9a9620781e,ลำปาง,1,12,เมือง,บ้านเอ็ด,291,0,291,1.0
a6635ba80f9829ffc24337b068c3a5ba890cf300d45ab4e52293dfee78e29798,ลำปาง,1,13,หนองคู,มอญปาก,337,11,326,0.9673590504451038
0ff5bea2d1227b1a4c43922f145845f040516359321ce8e6fa733e022c197400,ลำปาง,1,3,เมือง,ทุ่งช้าง,353,0,353,1.0
39a2fd4a602590960760416ec85fd938cd7d137aeb680bb90ca3dd1d3b257890,ลำปาง,1,1,,,489,67,422,0.8629856850715747
c5eec8b2a483a123667252dd62025f9b0fe19ff1fa054c8269d14e52618fac35,ลำปาง,1,4,บางแค,บางนาดำ,424,0,424,1.0
f7b1a96b7dd6f9037fc0b087c6b39579b5434c5ebf9ee2abe527689d3bc92212,ลำปาง,1,1,เขตเลือกตั้งที่ 1,เตรียมอุดมศึกษา,505,80,425,0.8415841584158416
bf6c8e3ee476ab8ebdc2cab86e03480454c7664792e4e5b507959cd0e886f6d2,ลำปาง,1,8,เขตลำปาง,เรอดิมอุดม,499,63,436,0.87374749498998
3789fe69af02b1e8e55e3f516674a4ecb82ea8572184cc287096ab24d79f39af,ลำปาง,1,1,,,504,66,438,0.8690476190476191
d16bdc35f1ce9bd0896373b0b0c81d0f5197f3a25762664492d83741d4334ea5,ลำปาง,1,1,,,505,65,440,0.8712871287128713
1309d73412f5745585dac47b75f3ca176bfa701353cde2cb20d6e57a61f92106,ลำปาง,1,1,เขตเลือกตั้งที่ 1,โรงเรียนเตรียมอุดมศึกษา,523,67,456,0.8718929254302104
755abe3496e46301d6d88eadf9e93cf683bdec598e1742721aa4c57e3f7e9869,ลำปาง,1,7,เชียงคำ,เชิงมูล,524,62,462,0.8816793893129771
49362652f996085eef8ff131069234b3b3b5cd8e9d6ef2818b3d06b29741ad22,ลำปาง,1,3,ห้างฉกรรจ์,หนองหล่ม,466,0,466,1.0
c8265d6985042ff384b638d5ec8abe525b97c06d6e7712407215094ed745d9a3,ลำปาง,1,55,อ่างทอง,เขตเลือกตั้งที่ 1,523,55,468,0.8948374760994264
49f392537c0ead481c2cfa42016e55d6f19312e69652a4e8d41f1b52f35ac81d,ลำปาง,1,1,เมืองลำปาง,เตรียมมูล,538,53,485,0.9014869888475836
3851312c1f22be0e2b57ae6f0e151fe62725481944671101964c2847ffd1ab80,ลำปาง,1,1,ลำปาง,ศึกษาพิทยากร,543,55,488,0.8987108655616943
37267c6d8b6d7f433f1467e2b52876496cb72afd2887c0a8d0a38ef3d7f8902a,ลำปาง,1,1478,ไม่ระบุ,ไม่ระบุ,535,45,490,0.9158878504672897
b710a1ffb44d72d3832c7fb67b7f2596e4a91082308d7fab15e2bd84f692b3fe,ลำปาง,1,9,ไม่ระบุ,ไม่ระบุ,555,48,507,0.9135135135135135
